[ 2026-06-26 16:09:13,751 ] 30 root - INFO - API Keys Loaded Successfully.
[ 2026-06-26 16:12:25,873 ] 154 pinecone.index - INFO - Index client created for host https://test-2p7541j.svc.aped-4627-b74a.pinecone.io
[ 2026-06-26 16:12:25,873 ] 95 root - INFO - Generating embeddings...
[ 2026-06-26 16:12:28,177 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 200 OK"
[ 2026-06-26 16:12:30,991 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 200 OK"
[ 2026-06-26 16:12:31,316 ] 113 root - INFO - Uploading vectors to Pinecone...
[ 2026-06-26 16:12:31,317 ] 339 pinecone.index - INFO - Upserting 68 vectors into namespace ''
[ 2026-06-26 16:12:33,694 ] 117 root - INFO - Vectors Uploaded Successfully.
[ 2026-06-26 16:13:30,955 ] 85 root - INFO - Processing uploaded file...
[ 2026-06-26 16:13:32,397 ] 40 root - INFO - Extracted 68 chunks successfully.
[ 2026-06-26 16:13:32,397 ] 89 root - INFO - Generated 68 chunks.
[ 2026-06-26 16:13:32,967 ] 154 pinecone.index - INFO - Index client created for host https://test-2p7541j.svc.aped-4627-b74a.pinecone.io
[ 2026-06-26 16:13:32,967 ] 95 root - INFO - Generating embeddings...
[ 2026-06-26 16:13:35,134 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 200 OK"
[ 2026-06-26 16:13:37,245 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 200 OK"
[ 2026-06-26 16:13:37,617 ] 113 root - INFO - Uploading vectors to Pinecone...
[ 2026-06-26 16:13:37,617 ] 339 pinecone.index - INFO - Upserting 68 vectors into namespace ''
[ 2026-06-26 16:13:39,953 ] 117 root - INFO - Vectors Uploaded Successfully.
[ 2026-06-26 16:14:31,825 ] 85 root - INFO - Processing uploaded file...
[ 2026-06-26 16:14:33,439 ] 40 root - INFO - Extracted 68 chunks successfully.
[ 2026-06-26 16:14:33,440 ] 89 root - INFO - Generated 68 chunks.
[ 2026-06-26 16:14:33,983 ] 154 pinecone.index - INFO - Index client created for host https://test-2p7541j.svc.aped-4627-b74a.pinecone.io
[ 2026-06-26 16:14:33,983 ] 95 root - INFO - Generating embeddings...
[ 2026-06-26 16:14:36,371 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 200 OK"
[ 2026-06-26 16:14:38,624 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 200 OK"
[ 2026-06-26 16:14:38,845 ] 113 root - INFO - Uploading vectors to Pinecone...
[ 2026-06-26 16:14:38,846 ] 339 pinecone.index - INFO - Upserting 68 vectors into namespace ''
[ 2026-06-26 16:14:41,491 ] 117 root - INFO - Vectors Uploaded Successfully.
[ 2026-06-26 16:14:41,497 ] 128 root - INFO - Question Asked: what are transformers?
[ 2026-06-26 16:14:42,107 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 200 OK"
[ 2026-06-26 16:14:42,113 ] 659 pinecone.index - INFO - Querying index with top_k=3
[ 2026-06-26 16:14:42,659 ] 6510 google_genai.models - INFO - AFC is enabled with max remote calls: 10.
[ 2026-06-26 16:14:44,137 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
[ 2026-06-26 16:14:44,145 ] 157 root - INFO - Answer Generated Successfully.
[ 2026-06-26 16:15:14,848 ] 85 root - INFO - Processing uploaded file...
[ 2026-06-26 16:15:16,441 ] 40 root - INFO - Extracted 68 chunks successfully.
[ 2026-06-26 16:15:16,441 ] 89 root - INFO - Generated 68 chunks.
[ 2026-06-26 16:15:17,146 ] 154 pinecone.index - INFO - Index client created for host https://test-2p7541j.svc.aped-4627-b74a.pinecone.io
[ 2026-06-26 16:15:17,146 ] 95 root - INFO - Generating embeddings...
[ 2026-06-26 16:15:18,033 ] 1025 httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-2-preview:batchEmbedContents "HTTP/1.1 429 Too Many Requests"
